Latitude,Longitude,Altitude,Vertical Speed,MTE_Value,RA
  26.490737, -80.196498, 3975, -960,  26.490737, RA: Monitor vertical Speed; TIDh: a0c896
  26.490097, -80.196153, 3975,-1088,  26.490097, RA: Monitor vertical Speed; TIDh: a0c896
  26.488678, -80.195376, 3925,-1088,  26.488678, RA: Monitor vertical Speed; TIDh: a0c896
  26.487122, -80.194547, 3900,-1024,  26.487122, Clear of Conflict; TIDh: a0c896
  26.483597, -80.192681, 3850, -576,  26.483597, Clear of Conflict; TIDh: a0c896
  26.479239, -80.190371, 3775, -768,  26.479239, Clear of Conflict; TIDh: a0c896
  26.475906, -80.188587, 3700, -960,  26.475906, Clear of Conflict; TIDh: a0c896
  29.642975, -98.229191, 2700, -448,  29.642975, RA: Descend; TIDh: adff58
  29.642975, -98.231076, 2700, -448,  29.642975, RA: Descend; TIDh: adff58
  29.642929, -98.231937, 2700, -448,  29.642929, RA: Descend; TIDh: adff58
  29.642899, -98.233619, 2700, -448,  29.642899, RA: Descend; TIDh: adff58
  29.642853, -98.234464, 2725, -448,  29.642853, RA: Descend; TIDh: adff58
  26.472382, -80.186773, 3575,-1408,  26.472382, Clear of Conflict; TIDh: a0c896
  29.642715, -98.236419, 2725, -448,  29.642715, Clear of Conflict; TIDh: adff58
  29.641858, -98.245078, 2725, -448,  29.641858, Clear of Conflict; TIDh: adff58
  29.640656, -98.254588, 2725, -448,  29.640656, Clear of Conflict; TIDh: adff58
  29.639158, -98.264250, 2700, -448,  29.639158, Clear of Conflict; TIDh: adff58
  29.553818, -98.283639, 2700,  -64,  29.553818, RA: Climb; TIDh: adff47
  29.553223, -98.283216, 2700,  -64,  29.553223, RA: Climb; TIDh: adff47
  29.552664, -98.282830, 2700, -192,  29.552664, RA: Climb; TIDh: adff47
  29.552664, -98.282830, 2700,  128,  29.552664, RA: Climb; TIDh: adff47
  29.552105, -98.282453, 2700,  128,  29.552105, RA: Climb; TIDh: adff47
  29.551437, -98.282001, 2700, -320,  29.551437, RA: Climb; TIDh: adff47
  29.551437, -98.282001, 2700, -320,  29.551437, RA: Climb; TIDh: adff47
  29.550934, -98.281631, 2700,  128,  29.550934, RA: Climb; TIDh: adff47
  29.550290, -98.281214, 2700,  256,  29.550290, RA: Climb; TIDh: adff47
  29.549652, -98.280734, 2700,  320,  29.549652, RA: Climb; TIDh: adff47
  29.549652, -98.280734, 2700,  192,  29.549652, RA: Climb; TIDh: adff47
  29.549149, -98.280417, 2725,  320,  29.549149, RA: Climb; TIDh: adff47
  29.548416, -98.279888, 2725,  320,  29.548416, RA: Climb; TIDh: adff47
  29.547776, -98.279437, 2725,   64,  29.547776, RA: Climb; TIDh: adff47
  29.547776, -98.279437, 2725,   64,  29.547776, RA: Climb; TIDh: adff47
  29.547078, -98.278952, 2725,  320,  29.547078, RA: Climb; TIDh: adff47
  29.546539, -98.278568, 2725,  320,  29.546539, RA: Climb; TIDh: adff47
  29.545867, -98.278091, 2725,  320,  29.545867, RA: Climb; TIDh: adff47
  29.544657, -98.277283, 2725,  -64,  29.544657, RA: Climb; TIDh: adff47
  29.544657, -98.277283, 2725,  -64,  29.544657, RA: Climb; TIDh: adff47
  29.544022, -98.276825, 2725,  192,  29.544022, Clear of Conflict; TIDh: adff47
  29.538978, -98.271036, 2675, -128,  29.538978, Clear of Conflict; TIDh: adff47
  29.538483, -98.263250, 2700,  832,  29.538483, Clear of Conflict; TIDh: adff47
  29.542191, -98.256014, 2725, -128,  29.542191, Clear of Conflict; TIDh: adff47
  36.730087,-119.636364, 1800, -640,  36.730087, RA: Level Off; TIDh: ac4da6
  36.730591,-119.637108, 1800, -640,  36.730591, RA: Level Off; TIDh: ac4da6
  36.731277,-119.638081, 1775, -512,  36.731277, RA: Level Off; TIDh: ac4da6
  36.731485,-119.638425, 1775, -512,  36.731485, RA: Level Off; TIDh: ac4da6
  36.731671,-119.638717, 1775, -448,  36.731671, RA: Level Off; TIDh: ac4da6
  36.732193,-119.639511, 1775, -320,  36.732193, RA: Level Off; TIDh: ac4da6
  36.732971,-119.640713, 1775, -256,  36.732971, RA: Level Off; TIDh: ac4da6
  36.733292,-119.641228, 1775, -128,  36.733292, RA: Level Off; TIDh: ac4da6
  36.733475,-119.641571, 1775, -128,  36.733475, RA: Level Off; TIDh: ac4da6
  36.733673,-119.641873, 1775, -128,  36.733673, RA: Level Off; TIDh: ac4da6
  36.733887,-119.642143, 1775,    0,  36.733887, RA: Level Off; TIDh: ac4da6
  36.734024,-119.642372, 1775,  128,  36.734024, RA: Level Off; TIDh: ac4da6
  36.734231,-119.642691, 1775,  128,  36.734231, RA: Level Off; TIDh: ac4da6
  36.734371,-119.642925, 1775,  192,  36.734371, RA: Level Off; TIDh: ac4da6
  36.734604,-119.643334, 1775,  192,  36.734604, RA: Level Off; TIDh: ac4da6
  36.734848,-119.643688, 1775,  128,  36.734848, RA: Level Off; TIDh: ac4da6
  36.735672,-119.645061, 1775, -256,  36.735672, RA: Level Off; TIDh: ac4da6
  36.735855,-119.645405, 1750, -384,  36.735855, RA: Level Off; TIDh: ac4da6
  36.736038,-119.645748, 1750, -384,  36.736038, RA: Level Off; TIDh: ac4da6
  36.736280,-119.646081, 1750, -448,  36.736280, RA: Level Off; TIDh: ac4da6
  36.736466,-119.646431, 1750, -448,  36.736466, RA: Level Off; TIDh: ac4da6
  36.736679,-119.646778, 1725, -576,  36.736679, RA: Level Off; TIDh: ac4da6
  36.736679,-119.646778, 1725, -640,  36.736679, RA: Level Off; TIDh: ac4da6
  36.736679,-119.646778, 1725, -640,  36.736679, RA: Level Off; TIDh: ac4da6
  36.736885,-119.647132, 1725, -640,  36.736885, RA: Level Off; TIDh: ac4da6
  36.737274,-119.647865, 1725, -768,  36.737274, RA: Level Off; TIDh: ac4da6
  36.737443,-119.648184, 1700, -768,  36.737443, RA: Level Off; TIDh: ac4da6
  36.737769,-119.648769, 1700, -768,  36.737769, RA: Level Off; TIDh: ac4da6
  36.738144,-119.649467, 1700, -640,  36.738144, RA: Level Off; TIDh: ac4da6
  36.738328,-119.649762, 1700, -576,  36.738328, RA: Level Off; TIDh: ac4da6
  36.738514,-119.650113, 1675, -512,  36.738514, RA: Level Off; TIDh: ac4da6
  36.738739,-119.650440, 1675, -448,  36.738739, RA: Level Off; TIDh: ac4da6
  36.738739,-119.650440, 1675, -448,  36.738739, RA: Level Off; TIDh: ac4da6
  36.739059,-119.651012, 1675, -384,  36.739059, RA: Level Off; TIDh: ac4da6
  36.739288,-119.651413, 1675, -384,  36.739288, RA: Level Off; TIDh: ac4da6
  36.739445,-119.651691, 1675, -320,  36.739445, RA: Level Off; TIDh: ac4da6
  36.739609,-119.651985, 1675, -320,  36.739609, RA: Level Off; TIDh: ac4da6
  36.739771,-119.652275, 1675, -384,  36.739771, RA: Level Off; TIDh: ac4da6
  36.740112,-119.652901, 1650, -384,  36.740112, RA: Level Off; TIDh: ac4da6
  36.740341,-119.653244, 1650, -448,  36.740341, RA: Level Off; TIDh: ac4da6
  36.740662,-119.653931, 1625, -704,  36.740662, RA: Level Off; TIDh: ac4da6
  36.740845,-119.654217, 1625, -704,  36.740845, RA: Level Off; TIDh: ac4da6
  36.741167,-119.654846, 1625, -768,  36.741167, RA: Level Off; TIDh: ac4da6
  36.741167,-119.654846, 1625, -768,  36.741167, RA: Level Off; TIDh: ac4da6
  36.741167,-119.654846, 1625, -768,  36.741167, RA: Level Off; TIDh: ac4da6
  36.742005,-119.656366, 1575, -832,  36.742005, RA: Level Off; TIDh: ac4da6
  36.742493,-119.657364, 1550, -832,  36.742493, RA: Level Off; TIDh: ac4da6
  36.742676,-119.657650, 1550, -896,  36.742676, RA: Level Off; TIDh: ac4da6
  36.742843,-119.658002, 1525, -960,  36.742843, RA: Level Off; TIDh: ac4da6
  36.743179,-119.658566, 1525,-1024,  36.743179, RA: Level Off; TIDh: ac4da6
  36.743728,-119.659521, 1475,-1216,  36.743728, RA: Climb; TIDh: ac4da6
  36.744141,-119.660339, 1450,-1216,  36.744141, RA: Climb; TIDh: ac4da6
  36.745916,-119.663495, 1375, -832,  36.745916, RA: Climb; TIDh: ac4da6
  36.746246,-119.664059, 1375, -832,  36.746246, RA: Climb; TIDh: ac4da6
  36.746567,-119.664631, 1350, -960,  36.746567, RA: Climb; TIDh: ac4da6
  36.747574,-119.666462, 1300,-1088,  36.747574, Clear of Conflict; TIDh: ac4da6
  36.749817,-119.670124, 1200, -832,  36.749817, Clear of Conflict; TIDh: ac4da6
  36.751648,-119.673214, 1125, -896,  36.751648, Clear of Conflict; TIDh: ac4da6
           ,           ,     ,     ,           , RA multithreat: climb required;      reduce/limit vertical rate
  41.295364, -78.308105,30400, 3776,  41.295364, RA: Level Off; TIDh: add667
  41.294586, -78.307983,30425, 3520,  41.294586, RA: Level Off; TIDh: add667
  41.292906, -78.307738,30475, 3328,  41.292906, RA: Level Off; TIDh: add667
  41.291044, -78.307426,30525, 3136,  41.291044, RA: Level Off; TIDh: add667
  41.289368, -78.307190,30550, 2944,  41.289368, RA: Level Off; TIDh: add667
  41.288437, -78.307051,30575, 2816,  41.288437, RA: Level Off; TIDh: add667
  41.288437, -78.307051,30575, 2816,  41.288437, RA: Level Off; TIDh: add667
  41.286392, -78.306763,30650, 2496,  41.286392, RA: Level Off; TIDh: add667
  41.286392, -78.306763,30650, 2496,  41.286392, RA: Level Off; TIDh: add667
  41.283783, -78.306335,30700, 2048,  41.283783, RA: Level Off; TIDh: add667
  41.282639, -78.306152,30725, 2048,  41.282639, RA: Level Off; TIDh: add667
  41.281687, -78.306052,30725, 2048,  41.281687, RA: Level Off; TIDh: add667
  41.280569, -78.305865,30750, 1472,  41.280569, RA: Level Off; TIDh: add667
  41.279824, -78.305740,30750, 1472,  41.279824, RA: Level Off; TIDh: add667
  41.277740, -78.305420,30775, 1216,  41.277740, RA: Level Off; TIDh: add667
  41.275131, -78.304993,30800,  896,  41.275131, RA: Level Off; TIDh: add667
  41.273400, -78.304742,30825,  448,  41.273400, RA: Level Off; TIDh: add667
  41.271698, -78.304504,30825,  320,  41.271698, RA: Level Off; TIDh: add667
  41.269630, -78.304180,30825,  320,  41.269630, RA: Level Off; TIDh: add667
  41.267899, -78.303894,30825,  384,  41.267899, RA: Level Off; TIDh: add667
  41.266754, -78.303772,30825,  576,  41.266754, RA: Level Off; TIDh: add667
  41.265812, -78.303618,30825,  960,  41.265812, RA: Level Off; TIDh: add667
  41.263531, -78.303243,30850, 1408,  41.263531, RA: Level Off; TIDh: add667
  41.262589, -78.303101,30875, 1408,  41.262589, RA: Level Off; TIDh: add667
  41.260666, -78.302795,30875, 1792,  41.260666, RA: Level Off; TIDh: add667
  41.259714, -78.302682,30900, 1920,  41.259714, RA: Level Off; TIDh: add667
  41.258011, -78.302429,30925, 1920,  41.258011, RA: Level Off; TIDh: add667
  41.257060, -78.302245,30950, 1856,  41.257060, RA: Level Off; TIDh: add667
  41.256269, -78.302120,30950, 1856,  41.256269, RA: Level Off; TIDh: add667
  41.254360, -78.301870,31000, 1344,  41.254360, RA: Level Off; TIDh: add667
  41.252452, -78.301558,31025,  960,  41.252452, RA: Level Off; TIDh: add667
  41.252452, -78.301558,31025,  960,  41.252452, RA: Level Off; TIDh: add667
  41.251707, -78.301433,31025,  960,  41.251707, RA: Level Off; TIDh: add667
  41.249752, -78.301121,31050,  640,  41.249752, RA: Level Off; TIDh: add667
  30.059013,-101.122009,15225, -576,  30.059013, RA: Descend; TIDh: adffbc
  41.249007, -78.300996,31050,  448,  41.249007, RA: Level Off; TIDh: add667
  30.059059,-101.120911,15225, -576,  30.059059, RA: Descend; TIDh: adffbc
  41.247052, -78.300747,31050,  320,  41.247052, RA: Level Off; TIDh: add667
  30.059235,-101.118810,15225, -896,  30.059235, RA: Descend; TIDh: adffbc
  41.246109, -78.300598,31050,  320,  41.246109, RA: Level Off; TIDh: add667
  41.245143, -78.300434,31050,  320,  41.245143, RA: Level Off; TIDh: add667
  30.059464,-101.116602,15200, -704,  30.059464, RA: Descend; TIDh: adffbc
  41.243188, -78.300122,31075,  192,  41.243188, RA: Level Off; TIDh: add667
  30.059601,-101.115525,15200, -960,  30.059601, RA: Descend; TIDh: adffbc
  41.242443, -78.299998,31075,  192,  41.242443, RA: Level Off; TIDh: add667
  30.059897,-101.113495,15175, -960,  30.059897, Clear of Conflict; TIDh: adffbc
  41.240295, -78.299683,31075,  192,  41.240295, RA: Level Off; TIDh: add667
  41.239324, -78.299498,31075,  192,  41.239324, RA: Level Off; TIDh: add667
  41.237369, -78.299186,31075,  256,  41.237369, RA: Level Off; TIDh: add667
  41.235414, -78.298874,31075,  320,  41.235414, Clear of Conflict; TIDh: add667
  30.063063,-101.101740,15050,-1600,  30.063063, Clear of Conflict; TIDh: adffbc
  41.224800, -78.297251,31150, 1344,  41.224800, Clear of Conflict; TIDh: add667
  30.068556,-101.090039,14900,-1536,  30.068556, Clear of Conflict; TIDh: adffbc
  41.214977, -78.295628,31250, 1152,  41.214977, Clear of Conflict; TIDh: add667
  30.073654,-101.081435,14750,-1728,  30.073654, Clear of Conflict; TIDh: adffbc
  41.205434, -78.294067,31325, 1088,  41.205434, Clear of Conflict; TIDh: add667
  41.195472, -78.292444,31425,  960,  41.195472, Clear of Conflict; TIDh: add667
  29.376371,-100.793744, 2750,    0,  29.376371, RA: Monitor vertical Speed; TIDh: ae1415
  29.375347,-100.792559, 2750, -576,  29.375347, RA: Monitor vertical Speed; TIDh: ae1415
  29.375347,-100.792559, 2750, -576,  29.375347, RA: Monitor vertical Speed; TIDh: ae1415
  29.374416,-100.791482, 2775,  832,  29.374416, RA: Monitor vertical Speed; TIDh: ae1415
  29.374416,-100.791482, 2775,  896,  29.374416, RA: Monitor vertical Speed; TIDh: ae1415
  29.373810,-100.790782, 2775, -512,  29.373810, RA: Monitor vertical Speed; TIDh: ae1415
  29.372879,-100.789705, 2775,  192,  29.372879, RA: Monitor vertical Speed; TIDh: ae1415
  29.372879,-100.789705, 2775,  704,  29.372879, RA: Monitor vertical Speed; TIDh: ae1415
  29.372367,-100.789113, 2775, -320,  29.372367, Clear of Conflict; TIDh: ae1415
  29.366734,-100.782650, 2750,  -64,  29.366734, Clear of Conflict; TIDh: ae1415
  29.361145,-100.775317, 2700,  192,  29.361145, Clear of Conflict; TIDh: ae1415
  35.787048,-118.091011,22125, -128,  35.787048, RA: Monitor vertical Speed
  35.788755,-118.090522,22125, -128,  35.788755, RA: Monitor vertical Speed
  35.789932,-118.090153,22125, -128,  35.789932, RA: Monitor vertical Speed
  35.792573,-118.089411,22125, -192,  35.792573, RA: Monitor vertical Speed
  35.793690,-118.089119,22125, -128,  35.793690, RA: Monitor vertical Speed
  29.361008,-100.767894, 2725,  -64,  29.361008, Clear of Conflict; TIDh: ae1415
           ,           ,     ,     ,           , Clear of Conflict
  35.795837,-118.088493,22125, -192,  35.795837, RA: Monitor vertical Speed
  29.361282,-100.767130, 2725, -128,  29.361282, Clear of Conflict; TIDh: ae1415
  35.797181,-118.088067,22125, -192,  35.797181, Clear of Conflict
  35.807648,-118.085060,22125, -256,  35.807648, Clear of Conflict
  35.819340,-118.081698,22100, -192,  35.819340, Clear of Conflict
  33.636475,-115.784744,29000,   64,  33.636475, RA: Level Off
  35.831304,-118.078250,22100, -128,  35.831304, Clear of Conflict
  35.841843,-118.075161,22100,  -64,  35.841843, Clear of Conflict
           ,           ,     ,     ,           , Clear of Conflict
  34.192657, -98.510593,10500,-3328,  34.192657, RA: Level Off; TIDh: ae1e9e
  34.191696, -98.511994,10450,-3008,  34.191696, RA: Level Off; TIDh: ae1e9e
  34.191176, -98.512745,10400,-3648,  34.191176, RA: Level Off; TIDh: ae1e9e
  34.190643, -98.513507,10375,-3520,  34.190643, RA: Level Off; TIDh: ae1e9e
  34.189639, -98.514977,10350,-1408,  34.189639, RA: Level Off; TIDh: ae1e9e
  34.188675, -98.516366,10350,    0,  34.188675, RA: Level Off; TIDh: ae1e9e
  34.188217, -98.517039,10350,   64,  34.188217, RA: Level Off; TIDh: ae1e9e
  34.187302, -98.518440,10350, -128,  34.187302, RA: Level Off; TIDh: ae1e9e
  34.186381, -98.519669,10350, -128,  34.186381, RA: Level Off; TIDh: ae1e9e
  34.185496, -98.521042,10350,  384,  34.185496, RA: Level Off; TIDh: ae1e9e
  34.184967, -98.521747,10350,  256,  34.184967, RA: Level Off; TIDh: ae1e9e
  34.184193, -98.522930,10375,  832,  34.184193, RA: Level Off; TIDh: ae1e9e
  34.183777, -98.523485,10375, -256,  34.183777, RA: Level Off; TIDh: ae1e9e
  34.182861, -98.524830,10350,-1024,  34.182861, RA: Level Off; TIDh: ae1e9e
  34.182861, -98.524830,10350,-1024,  34.182861, RA: Level Off; TIDh: ae1e9e
  34.182377, -98.525562,10350, -320,  34.182377, RA: Level Off; TIDh: ae1e9e
  34.181446, -98.526878,10350, -640,  34.181446, RA: Level Off; TIDh: ae1e9e
  34.180527, -98.528305,10325,-1024,  34.180527, RA: Level Off; TIDh: ae1e9e
  34.180069, -98.528922,10325,-1280,  34.180069, RA: Level Off; TIDh: ae1e9e
  34.179119, -98.530312,10300,-1280,  34.179119, RA: Level Off; TIDh: ae1e9e
  34.178560, -98.531113,10275, -768,  34.178560, RA: Level Off; TIDh: ae1e9e
  34.177643, -98.532509,10275,-1024,  34.177643, RA: Level Off; TIDh: ae1e9e
  34.176819, -98.533742,10250, -704,  34.176819, RA: Level Off; TIDh: ae1e9e
  34.176498, -98.534247,10250, -704,  34.176498, RA: Level Off; TIDh: ae1e9e
  34.175400, -98.535816,10250, -640,  34.175400, RA: Level Off; TIDh: ae1e9e
  34.174942, -98.536489,10225, -704,  34.174942, RA: Level Off; TIDh: ae1e9e
  34.174164, -98.537666,10225, -512,  34.174164, RA: Level Off; TIDh: ae1e9e
  34.173206, -98.539066,10200,-1472,  34.173206, RA: Level Off; TIDh: ae1e9e
  34.172787, -98.539753,10200,-1344,  34.172787, RA: Level Off; TIDh: ae1e9e
  34.171810, -98.541183,10175,-1088,  34.171810, RA: Level Off; TIDh: ae1e9e
  34.171437, -98.541698,10150,-1728,  34.171437, RA: Level Off; TIDh: ae1e9e
  34.170410, -98.543215,10125,-1600,  34.170410, RA: Level Off; TIDh: ae1e9e
  34.169901, -98.543930,10125,-1472,  34.169901, RA: Level Off; TIDh: ae1e9e
  34.169017, -98.545246,10100,-1664,  34.169017, Clear of Conflict; TIDh: ae1e9e
  34.163896, -98.552742, 9900,-1792,  34.163896, Clear of Conflict; TIDh: ae1e9e
  34.158737, -98.560311, 9900,    0,  34.158737, Clear of Conflict; TIDh: ae1e9e
  34.153564, -98.567879, 9950,  256,  34.153564, Clear of Conflict; TIDh: ae1e9e
  41.034714, -72.692017, 4500,    0,  41.034714, RA: Monitor vertical Speed; TIDh: ab4630
  41.035379, -72.692039, 4500,    0,  41.035379, RA: Monitor vertical Speed; TIDh: ab4630
  41.035379, -72.692039, 4500,    0,  41.035379, RA: Monitor vertical Speed; TIDh: ab4630
  41.036961, -72.692039, 4500,    0,  41.036961, RA: Monitor vertical Speed; TIDh: ab4630
  41.037753, -72.692039, 4500,    0,  41.037753, RA: Monitor vertical Speed; TIDh: ab4630
  41.037753, -72.692039, 4500,    0,  41.037753, RA: Monitor vertical Speed; TIDh: ab4630
  41.039056, -72.692039, 4500,    0,  41.039056, RA: Monitor vertical Speed; TIDh: ab4630
  41.040253, -72.692078, 4500,    0,  41.040253, RA: Monitor vertical Speed; TIDh: ab4630
  41.040918, -72.692039, 4500,    0,  41.040918, RA: Monitor vertical Speed; TIDh: ab4630
  41.041710, -72.692039, 4500,    0,  41.041710, RA: Monitor vertical Speed; TIDh: ab4630
  41.042358, -72.692078, 4500,    0,  41.042358, RA: Monitor vertical Speed; TIDh: ab4630
  41.043013, -72.692039, 4500,    0,  41.043013, RA: Monitor vertical Speed; TIDh: ab4630
  41.043686, -72.692078, 4500,    0,  41.043686, RA: Monitor vertical Speed; TIDh: ab4630
  41.043686, -72.692078, 4500,    0,  41.043686, RA: Monitor vertical Speed; TIDh: ab4630
  41.044363, -72.692039, 4500,    0,  41.044363, RA: Monitor vertical Speed; TIDh: ab4630
  41.045108, -72.692039, 4500,    0,  41.045108, RA: Monitor vertical Speed; TIDh: ab4630
  41.045899, -72.692039, 4500,    0,  41.045899, RA: Monitor vertical Speed; TIDh: ab4630
  41.047119, -72.692078, 4500,    0,  41.047119, RA: Monitor vertical Speed; TIDh: ab4630
  41.047897, -72.692078, 4500,  -64,  41.047897, RA: Monitor vertical Speed; TIDh: ab4630
  41.049065, -72.692039, 4500,  -64,  41.049065, RA: Monitor vertical Speed; TIDh: ab4630
  41.050368, -72.692101, 4500,  -64,  41.050368, RA: Monitor vertical Speed; TIDh: ab4630
  41.051056, -72.692078, 4500,  -64,  41.051056, RA: Monitor vertical Speed; TIDh: ab4630
  41.052510, -72.692101, 4500,  -64,  41.052510, RA: Monitor vertical Speed; TIDh: ab4630
  41.053665, -72.692078, 4500,  -64,  41.053665, RA: Monitor vertical Speed; TIDh: ab4630
  41.054325, -72.692101, 4500,  -64,  41.054325, RA: Monitor vertical Speed; TIDh: ab4630
